(-0.645614,0)
(0.496454,0)
(0.487209,0)
(0.925636,0)
(-0.585107,0)
(0.305677,0)
(-0.126202,0)
(-0.950587,0)
(0.758885,0)
(0.395979,0)
(-0.920572,0)
(0.718641,0)
(-0.162636,0)
(0.818817,0)
(0.951799,0)
(-0.24551,0)
(-0.191984,0)
(0.897536,0)
(-0.337875,0)
(-0.390216,0)
(0.60918,0)
(0.644872,0)
(0.626795,0)
(-0.940221,0)
(0.648944,0)
(-0.318707,0)
(0.375263,0)
(-0.202012,0)
(-0.769316,0)
(0.151308,0)
(-0.628447,0)
(-0.243391,0)
(0.633093,0)
(0.996662,0)
(-0.530582,0)
(0.748488,0)
(0.117108,0)
(-0.595058,0)
(0.13034,0)
(-0.241343,0)
(0.144981,0)
(-0.421488,0)
(0.429185,0)
(0.637899,0)
(-0.603698,0)
(0.337184,0)
(0.0252846,0)
(-0.162344,0)
(-0.0995674,0)
(0.523493,0)
(0.926455,0)
(0.199878,0)
(-0.152215,0)
(-0.374892,0)
(-0.587936,0)
(-0.0807912,0)
(0.844899,0)
(-0.203122,0)
(-0.840813,0)
(0.359046,0)
(-0.966991,0)
(0.114706,0)
(0.443023,0)
(0.670821,0)
(-0.246092,0)
(0.697192,0)
(0.0215077,0)
(0.0398985,0)
(-0.993213,0)
(-0.62997,0)
(-0.0807001,0)
(-0.671592,0)
(-0.16386,0)
(0.274677,0)
(-0.889537,0)
(0.796379,0)
(0.25887,0)
(-0.270506,0)
(0.0538533,0)
(-0.401535,0)
(0.627752,0)
(0.162092,0)
(0.917027,0)
(-0.253579,0)
(-0.221017,0)
(0.207215,0)
(0.345694,0)
(0.759411,0)
(0.308436,0)
(-0.493499,0)
(-0.539091,0)
(0.574517,0)
(0.474492,0)
(0.71241,0)
(0.479014,0)
(-0.555555,0)
(-0.418885,0)
(0.0982467,0)
(0.209342,0)
(-0.588874,0)
(-0.65888,0)
(-0.584494,0)
(-0.396721,0)
(0.377925,0)
(-0.151326,0)
(-0.862529,0)
(-0.530875,0)
(-0.902007,0)
(-0.331982,0)
(-0.282326,0)
(0.538451,0)
(-0.234854,0)
(0.00329214,0)
(-0.862731,0)
(-0.835559,0)
(0.0272306,0)
(0.203132,0)
(-0.845696,0)
(0.855734,0)
(0.98788,0)
(0.387252,0)
(-0.773985,0)
(-0.98873,0)
(0.218553,0)
(-0.538928,0)
(-0.402376,0)
(0.926342,0)
(-0.489814,0)
(0.827766,0)
(0.897935,0)
(0.788392,0)
(-0.633346,0)
(0.473184,0)
(0.264694,0)
(0.238472,0)
(-0.309067,0)
(0.781202,0)
(0.810762,0)
(-0.616751,0)
(-0.208162,0)
(0.845372,0)
(-0.78788,0)
(-0.916418,0)
(0.386378,0)
(-0.340532,0)
(-0.451262,0)
(-0.403766,0)
(-0.0161186,0)
(0.798406,0)
(-0.552092,0)
(-0.0356173,0)
(0.0700393,0)
(0.118723,0)
(-0.631335,0)
(0.62596,0)
(-0.793647,0)
(-0.993231,0)
(-0.715245,0)
(0.0702078,0)
(0.682076,0)
(0.281351,0)
(0.610042,0)
(0.330598,0)
(-0.422044,0)
(-0.227841,0)
(0.833769,0)
(-0.223562,0)
(-0.131642,0)
(-0.367364,0)
(-0.667138,0)
(0.550249,0)
(-0.429773,0)
(-0.661645,0)
(0.781422,0)
(-0.00125571,0)
(-0.309469,0)
(-0.675917,0)
(-0.0128433,0)
(0.35412,0)
(-0.579573,0)
(0.13161,0)
(-0.837733,0)
(-0.881749,0)
(0.141885,0)
(0.249267,0)
(-0.603353,0)
(-0.909113,0)
(-0.073323,0)
(0.795458,0)
(-0.683299,0)
(0.0210415,0)
(0.866069,0)
(-0.621538,0)
(0.0183852,0)
(0.847984,0)
(-0.466511,0)
(-0.902477,0)
(-0.759388,0)
(-0.990744,0)
(-0.261386,0)
(-0.247245,0)
(0.181167,0)
(-0.0346136,0)
(-0.207158,0)
(0.701111,0)
(-0.46494,0)
(-0.408614,0)
(0.9576,0)
(0.553164,0)
(0.172706,0)
(0.341187,0)
(-0.223491,0)
(0.475211,0)
(0.83433,0)
(0.973992,0)
(-0.178736,0)
(-0.681019,0)
(0.645729,0)
(-0.473747,0)
(0.466701,0)
(0.256095,0)
(0.404522,0)
(0.0247371,0)
(-0.886603,0)
(0.572518,0)
(-0.787227,0)
(0.126133,0)
(-0.933588,0)
(-0.0398214,0)
(-0.302558,0)
(0.986974,0)
(-0.323682,0)
(-0.471254,0)
(0.353851,0)
(-0.179891,0)
(-0.231705,0)
(0.105689,0)
(-0.523931,0)
(-0.574926,0)
(0.950994,0)
(0.0804289,0)
(0.503536,0)
(-0.605728,0)
(-0.388113,0)
(0.099313,0)
(0.567771,0)
(0.909197,0)
(0.261506,0)
(-0.00382682,0)
(0.0616251,0)
(0.715016,0)
(-0.345815,0)
(-0.886682,0)
(0.694882,0)
(-0.412017,0)
(0.693401,0)
(-0.936567,0)
(0.763998,0)
(-0.943288,0)
(0.159576,0)
(-0.911445,0)
(-0.0813991,0)
(0.588771,0)
(0.0600919,0)
(0.807926,0)
(0.915795,0)
(-0.691705,0)
(0.81778,0)
(0.836949,0)
(0.0343842,0)
(-0.778473,0)
(0.0423948,0)
(0.031965,0)
(-0.356612,0)
(-0.335775,0)
(0.234548,0)
(-0.829548,0)
(0.475777,0)
(0.751658,0)
(0.842004,0)
(-0.373582,0)
(-0.941192,0)
(0.274847,0)
(-0.979765,0)
(-0.85715,0)
(-0.620636,0)
(-0.803823,0)
(0.112563,0)
(-0.147873,0)
(0.0160569,0)
(0.813891,0)
(0.379856,0)
(0.645546,0)
(-0.118861,0)
(-0.696423,0)
(0.945434,0)
(-0.309942,0)
(0.497122,0)
(0.844789,0)
(-0.670974,0)
(-0.40958,0)
(0.989014,0)
(0.337382,0)
(-0.24059,0)
(0.288123,0)
(-0.100773,0)
(0.30351,0)
(0.551219,0)
(0.172733,0)
(-0.679515,0)
(0.167982,0)
(-0.644874,0)
(0.744787,0)
(-0.0277767,0)
(0.325969,0)
(0.985743,0)
(-0.447482,0)
(0.158799,0)
(0.246481,0)
(-0.915522,0)
(-0.798822,0)
(-0.362064,0)
(-0.158759,0)
(-0.836605,0)
(-0.565432,0)
(-0.603193,0)
(0.811803,0)
(0.780536,0)
(0.965919,0)
(0.697744,0)
(-0.250965,0)
(-0.939313,0)
(-0.0768579,0)
(-0.753036,0)
(-0.475897,0)
(-0.699537,0)
(0.580692,0)
(-0.718765,0)
(-0.688051,0)
(0.644406,0)
(-0.972908,0)
(0.305357,0)
(-0.369788,0)
(-0.12445,0)
(-0.906791,0)
(-0.289813,0)
(-0.247416,0)
(0.876571,0)
(-0.922175,0)
(0.733523,0)
(0.645996,0)
(0.646672,0)
(-0.613428,0)
(-0.810989,0)
(0.479647,0)
(-0.531089,0)
(0.982657,0)
(0.87008,0)
(-0.447249,0)
(-0.758075,0)
(0.869103,0)
(-0.62173,0)
(-0.484761,0)
(-0.826228,0)
(-0.548032,0)
(-0.403841,0)
(-0.746503,0)
(-0.465625,0)
(0.308353,0)
(-0.817413,0)
(-0.596131,0)
(-0.46629,0)
(0.00492716,0)
(0.663142,0)
(-0.892821,0)
(-0.978038,0)
(-0.0799935,0)
(-0.337452,0)
(-0.307066,0)
(0.549573,0)
(0.455977,0)
(-0.402614,0)
(0.569626,0)
(-0.986794,0)
(-0.182687,0)
(-0.160671,0)
(-0.470461,0)
(-0.184299,0)
(-0.997222,0)
(-0.105168,0)
(0.315103,0)
(-0.0863377,0)
(0.202246,0)
(-0.83806,0)
(-0.604699,0)
(0.153967,0)
(-0.71179,0)
(-0.896803,0)
(0.328663,0)
(0.984247,0)
(0.191345,0)
(0.558506,0)
(-0.356462,0)
(0.720948,0)
(-0.977816,0)
(0.0185895,0)
(0.759078,0)
(-0.861168,0)
(-0.920246,0)
(0.238505,0)
(0.0354506,0)
(-0.157448,0)
(-0.821886,0)
(-0.720378,0)
(0.454557,0)
(0.921249,0)
(0.392188,0)
(-0.137811,0)
(-0.360765,0)
(0.672675,0)
(0.238169,0)
(0.447589,0)
(0.392959,0)
(0.346303,0)
(-0.767855,0)
(0.330537,0)
(0.905641,0)
(0.476707,0)
(0.320852,0)
(-0.0361813,0)
(0.066035,0)
(-0.606739,0)
(0.0682636,0)
(-0.530873,0)
(0.146182,0)
(0.4218,0)
(0.652542,0)
(-0.686795,0)
(0.129538,0)
(-0.691313,0)
(-0.4407,0)
(-0.964494,0)
(-0.72341,0)
(-0.959154,0)
(0.926507,0)
(0.681349,0)
(-0.335108,0)
(-0.134299,0)
(-0.489764,0)
(-0.866113,0)
(0.936232,0)
(0.788864,0)
(-0.314399,0)
(0.697658,0)
(-0.566923,0)
(-0.53532,0)
(-0.265404,0)
(-0.477463,0)
(-0.767177,0)
(0.135614,0)
(0.905549,0)
(0.624579,0)
(0.761639,0)
(0.142098,0)
(-0.148446,0)
(-0.131065,0)
(-0.318692,0)
(0.890171,0)
(0.20662,0)
(-0.481414,0)
(0.747835,0)
(0.960552,0)
(0.515293,0)
(0.355104,0)
(-0.982125,0)
(-0.180769,0)
(0.270869,0)
(-0.0219358,0)
(0.8293,0)
(0.906398,0)
(0.575978,0)
(-0.188242,0)
(-0.341226,0)
(0.441939,0)
(-0.244055,0)
(0.963979,0)
(0.759282,0)
(-0.793537,0)
(0.796457,0)
(-0.636456,0)
(0.83488,0)
(0.0860532,0)
(0.550522,0)
(0.137096,0)
(-0.055193,0)
(0.212331,0)
(0.0947994,0)
(-0.85661,0)
(0.736822,0)
(-0.28132,0)
(0.681705,0)
(-0.974611,0)
(-0.947504,0)
(-0.218556,0)
(-0.0253681,0)
(0.482646,0)
(-0.759293,0)
(-0.622914,0)
(-0.937119,0)
(-0.69073,0)
(0.79536,0)
(-0.260946,0)
(-0.0220019,0)
(0.479126,0)
(0.428694,0)
(-0.78204,0)
(-0.713026,0)
(0.94579,0)
(-0.335973,0)
(-0.420226,0)
(0.383448,0)
(0.0856904,0)
(0.128741,0)
(0.994438,0)
(-0.402229,0)
(-0.0976386,0)
(-0.486712,0)
(-0.364412,0)
(-0.680408,0)
(0.940226,0)
(0.355527,0)
(-0.745211,0)
(-0.503965,0)
(-0.738973,0)
(-0.0946634,0)
(0.705556,0)
(-0.663786,0)
(-0.741879,0)
(-0.924934,0)
(0.593301,0)
(0.568652,0)
(-0.380894,0)
(0.041271,0)
(-0.0531224,0)
(0.615456,0)
(-0.151826,0)
(-0.941641,0)
(-0.817929,0)
(0.267543,0)
(-0.38831,0)
(0.186564,0)
(0.479158,0)
(0.18132,0)
(0.0771425,0)
(0.644562,0)
(-0.643708,0)
(-0.13356,0)
(-0.486287,0)
(-0.777898,0)
(0.648522,0)
(0.0750437,0)
(-0.567397,0)
(0.62268,0)
(0.858559,0)
(0.262884,0)
(-0.949178,0)
(0.217442,0)
(0.0266943,0)
(-0.541032,0)
(-0.122068,0)
(0.117958,0)
(0.0199856,0)
(-0.423333,0)
(-0.365031,0)
(0.680751,0)
(0.228057,0)
(-0.795058,0)
(-0.789418,0)
(0.163332,0)
(0.23059,0)
(-0.330129,0)
(-0.299365,0)
(0.684786,0)
(0.790545,0)
(-0.114783,0)
(-0.631164,0)
(-0.201975,0)
(-0.934245,0)
(0.977896,0)
(-0.933094,0)
(-0.133106,0)
(-0.102634,0)
(0.218848,0)
(0.416256,0)
(-0.668106,0)
(0.225283,0)
(-0.502129,0)
(0.695945,0)
(0.611765,0)
(-0.782605,0)
(0.450115,0)
(0.123348,0)
(0.875493,0)
(-0.255224,0)
(0.499075,0)
(0.418613,0)
(0.304491,0)
(0.835864,0)
(0.2463,0)
(-0.823436,0)
(-0.0641039,0)
(0.656171,0)
(-0.996058,0)
(-0.910446,0)
(-0.22066,0)
(-0.396371,0)
(-0.195961,0)
(0.662445,0)
(-0.00457198,0)
(-0.692663,0)
(-0.475818,0)
(0.535176,0)
(0.768305,0)
(-0.594165,0)
(0.111436,0)
(0.465965,0)
(-0.570404,0)
(-0.696647,0)
(-0.82111,0)
(-0.144643,0)
(0.44162,0)
(0.540499,0)
(0.764523,0)
(0.60232,0)
(0.318878,0)
(0.126578,0)
(-0.162549,0)
(0.593088,0)
(-0.920778,0)
(-0.0998397,0)
(-0.501802,0)
(-0.689523,0)
(0.664375,0)
(-0.359383,0)
(0.278614,0)
(0.772316,0)
(-0.672648,0)
(-0.868054,0)
(0.571324,0)
(0.555527,0)
(-0.661956,0)
(0.715554,0)
(-0.342148,0)
(0.377826,0)
(-0.130273,0)
(0.412139,0)
(0.207251,0)
(-0.700428,0)
(-0.437707,0)
(0.457858,0)
(-0.879902,0)
(0.957161,0)
(-0.0701719,0)
(-0.0453743,0)
(-0.914248,0)
(0.0120395,0)
(-0.584705,0)
(0.252308,0)
(0.920494,0)
(-0.311847,0)
(-0.519892,0)
(0.865898,0)
(0.594883,0)
(0.242122,0)
(0.522203,0)
(0.582111,0)
(-0.296309,0)
(-0.721544,0)
(0.398546,0)
(-0.453286,0)
(0.511185,0)
(0.32475,0)
(-0.173442,0)
(0.912689,0)
(0.834686,0)
(-0.65644,0)
(0.1318,0)
(-0.0920045,0)
(0.408305,0)
(0.389323,0)
(-0.843944,0)
(0.000230674,0)
(0.365455,0)
(-0.854219,0)
(0.428986,0)
(0.0231551,0)
(0.806461,0)
(-0.0672225,0)
(0.0211567,0)
(-0.277744,0)
(-0.0730137,0)
(0.898442,0)
(0.780468,0)
(0.912548,0)
(0.965638,0)
(-0.506964,0)
(-0.376411,0)
(-0.610705,0)
(0.0807597,0)
(-0.283332,0)
(-0.665733,0)
(-0.829559,0)
(0.823387,0)
(-0.285269,0)
(-0.830193,0)
(-0.875069,0)
(0.035733,0)
(-0.631611,0)
(0.887747,0)
(-0.917762,0)
(-0.204591,0)
(0.816807,0)
(0.671273,0)
(-0.300905,0)
(0.00298224,0)
(0.235999,0)
(-0.791875,0)
(-0.96882,0)
(0.330235,0)
(0.660159,0)
(-0.634099,0)
(0.0447303,0)
(-0.610569,0)
(0.259385,0)
(-0.683425,0)
(0.969061,0)
(0.269397,0)
(-0.121981,0)
(-0.150611,0)
(0.667737,0)
(0.742035,0)
(0.682773,0)
(-0.547275,0)
(0.663405,0)
(0.0494134,0)
(-0.269096,0)
(-0.649485,0)
(0.191171,0)
(0.742959,0)
(-0.0332515,0)
(-0.899211,0)
(0.553839,0)
(0.508395,0)
(-0.28924,0)
(0.54817,0)
(0.00715045,0)
(0.496179,0)
(-0.479682,0)
(-0.0242814,0)
(-0.208379,0)
(0.139304,0)
(0.889319,0)
(0.153605,0)
(-0.814064,0)
(0.602365,0)
(0.0615803,0)
(-0.713277,0)
(-0.0181462,0)
(0.789233,0)
(0.206559,0)
(0.382709,0)
(0.663463,0)
(-0.455285,0)
(-0.446167,0)
(0.381276,0)
(0.0467229,0)
(0.478225,0)
(0.456955,0)
(0.941929,0)
(0.0478064,0)
(0.744444,0)
(-0.300934,0)
(0.554742,0)
(-0.813087,0)
(-0.317935,0)
(-0.661551,0)
(-0.651736,0)
(0.684147,0)
(0.655543,0)
(0.652998,0)
(-0.512848,0)
(0.735054,0)
(0.075622,0)
(-0.54243,0)
(0.881911,0)
(0.834461,0)
(-0.816689,0)
(0.942456,0)
(0.160246,0)
(-0.0622163,0)
(0.556299,0)
(0.479621,0)
(0.957186,0)
(-0.455973,0)
(0.953847,0)
(-0.417234,0)
(0.194439,0)
(-0.509356,0)
(-0.75918,0)
(0.0234454,0)
(-0.140872,0)
(-0.423503,0)
(0.187014,0)
(-0.433977,0)
(0.181743,0)
(-0.401517,0)
(0.673157,0)
(0.740688,0)
(0.665796,0)
(0.22966,0)
(0.325888,0)
(0.178119,0)
(0.376112,0)
(-0.878725,0)
(-0.431647,0)
(-0.790144,0)
(0.424639,0)
(0.228442,0)
(-0.103026,0)
(0.111627,0)
(0.229677,0)
(0.603559,0)
(-0.407166,0)
(-0.0216167,0)
(0.395315,0)
(-0.861875,0)
(0.559846,0)
(0.82559,0)
(-0.975486,0)
(0.258334,0)
(0.207653,0)
(0.629915,0)
(-0.236317,0)
(0.853548,0)
(-0.25539,0)
(0.749297,0)
(0.727608,0)
(-0.915657,0)
(-0.471234,0)
(0.432359,0)
(0.841997,0)
(0.196899,0)
(0.934374,0)
(-0.852266,0)
(0.587382,0)
(0.438088,0)
(0.399973,0)
(0.498966,0)
(0.90915,0)
(0.0655499,0)
(-0.511421,0)
(0.0133141,0)
(-0.378332,0)
(-0.605962,0)
(0.73454,0)
(0.315925,0)
(-0.278835,0)
(-0.809411,0)
(-0.142483,0)
(-0.281145,0)
(0.531587,0)
(0.7423,0)
(-0.0927874,0)
(-0.894133,0)
(0.328054,0)
(0.540794,0)
(-0.556312,0)
(-0.513449,0)
(-0.0569402,0)
(0.125738,0)
(0.654508,0)
(-0.689333,0)
(0.146496,0)
(0.397066,0)
(-0.753237,0)
(0.0771558,0)
(0.246082,0)
(0.639501,0)
(0.511018,0)
(0.162679,0)
(-0.530089,0)
(0.43706,0)
(-0.519773,0)
(0.682653,0)
(0.897884,0)
(-0.0288973,0)
(-0.486166,0)
(-0.924151,0)
(-0.0112054,0)
(0.30626,0)
(-0.121133,0)
(0.943032,0)
(-0.859991,0)
(-0.341476,0)
(-0.592545,0)
(-0.0290392,0)
(0.629816,0)
(0.547171,0)
(-0.959411,0)
(-0.641251,0)
(-0.0704477,0)
(0.78687,0)
(-0.657301,0)
(0.329085,0)
(0.542399,0)
(-0.395959,0)
(-0.896585,0)
(-0.408675,0)
(-0.695592,0)
(-0.660998,0)
(0.677579,0)
(-0.499483,0)
(-0.889705,0)
(-0.736745,0)
(-0.188833,0)
(0.585903,0)
(-0.430366,0)
(0.859719,0)
(-0.618394,0)
(0.115413,0)
(0.569284,0)
(0.117996,0)
(-0.0351263,0)
(0.938367,0)
(0.471333,0)
(-0.181984,0)
(-0.825611,0)
(-0.374984,0)
(0.835502,0)
(-0.627458,0)
(0.362139,0)
(-0.438955,0)
(-0.379253,0)
(0.713254,0)
(-0.659924,0)
(0.25555,0)
(-0.605826,0)
(-0.586194,0)
(0.245737,0)
(0.943622,0)
(0.453322,0)
(-0.907185,0)
(0.0325492,0)
(-0.251584,0)
(-0.678709,0)
(0.627253,0)
(0.767882,0)
(-0.225518,0)
(0.28638,0)
(0.743244,0)
(0.408296,0)
(-0.916049,0)
(-0.263308,0)
(-0.0526399,0)
(0.13964,0)
(-0.555016,0)
(0.495619,0)
(0.831778,0)
(0.0659877,0)
(-0.938797,0)
(-0.876645,0)
(-0.792592,0)
(-0.847706,0)
(0.290382,0)
(0.199754,0)
(-0.656992,0)
(-0.448116,0)
(0.468384,0)
(0.902282,0)
(0.999708,0)
(-0.181264,0)
(-0.700717,0)
(-0.79008,0)
(0.609296,0)
(-0.554824,0)
(-0.276129,0)
(0.289639,0)
(-0.816036,0)
(-0.437984,0)
(-0.603521,0)
(-0.207944,0)
(-0.405054,0)
(0.195256,0)
(-0.97638,0)
(-0.257345,0)
(-0.586474,0)
(0.749572,0)
(0.404215,0)
(-0.396864,0)
(-0.26467,0)
(0.472362,0)
(-0.305823,0)
(0.664706,0)
(-0.796462,0)
(0.576816,0)
(0.601508,0)
(0.829399,0)
(0.449792,0)
(0.639327,0)
(0.933936,0)
(0.176507,0)
(-0.299121,0)
(-0.674669,0)
(-0.546471,0)
(0.80962,0)
(0.566325,0)
(0.318716,0)
(-0.286827,0)
(-0.705039,0)
(0.188103,0)
(0.93167,0)
(0.472826,0)
(0.909262,0)
(-0.461934,0)
(-0.812338,0)
(-0.0643829,0)
(0.803372,0)
(0.286062,0)
(-0.289708,0)
(-0.433876,0)
(0.82387,0)
(0.419951,0)
(0.244039,0)
(-0.777047,0)
(0.87177,0)
(-0.86705,0)
(-0.326576,0)
(0.120323,0)
(-0.524889,0)
(-0.893007,0)
(-0.278255,0)
(0.697115,0)
(0.637906,0)
(0.149667,0)
(-0.161299,0)
(0.597359,0)
(-0.474568,0)
(-0.181728,0)
(0.382594,0)
(0.0696776,0)
(-0.570204,0)
(0.631761,0)
(-0.243568,0)
(0.423781,0)
(-0.81009,0)
(0.758639,0)
(0.0100285,0)
(0.997368,0)
(-0.769921,0)
(-0.807489,0)
(0.229829,0)
(0.489266,0)
(-0.108703,0)
(0.197221,0)
(-0.759688,0)
(-0.548744,0)
(-0.942402,0)
(0.203393,0)
(-0.517992,0)
(-0.302839,0)
(0.474559,0)
(-0.815844,0)
(-0.607426,0)
(-0.410608,0)
(0.524743,0)
(-0.320811,0)
(-0.722966,0)
(0.229233,0)
(0.553525,0)
(0.255571,0)
(0.519039,0)
(0.981562,0)
(0.470227,0)
(0.405742,0)
(0.45286,0)
(-0.957545,0)
(0.741452,0)
(-0.55688,0)
(0.890778,0)
(-0.715612,0)
(-0.0603228,0)
(-0.590257,0)
(-0.0837689,0)
(0.0425374,0)
(-0.285279,0)
(0.513364,0)
(0.905442,0)
(-0.325802,0)
(0.29522,0)
(-0.358058,0)
(0.684829,0)
(0.938802,0)
(-0.515674,0)
(-0.378801,0)
(-0.430934,0)
(0.405356,0)
(-0.12381,0)
(-0.0941794,0)
(0.192799,0)
(-0.513202,0)
(-0.736606,0)
(0.338076,0)
(-0.347474,0)
(-0.535746,0)
(-0.591297,0)
(-0.153449,0)
(-0.0795813,0)
(0.418968,0)
(0.34574,0)
(-0.795088,0)
(0.0127185,0)
(0.106188,0)
(-0.185121,0)
(0.850576,0)
(0.917981,0)
(-0.573936,0)
(-0.742992,0)
(0.0238686,0)
(0.927605,0)
(-0.766925,0)
(0.179541,0)
(-0.516047,0)
(-0.805994,0)
(0.7737,0)
(0.677894,0)
(-0.914184,0)
(0.104217,0)
(-0.984267,0)
(-0.326398,0)
(0.623047,0)
(-0.114742,0)
(0.805167,0)
(0.887742,0)
(-0.389366,0)
(-0.753276,0)
(0.709421,0)
(-0.60339,0)
(-0.72082,0)
(-0.669301,0)
(0.396866,0)
(-0.237422,0)
(-0.143874,0)
(0.681225,0)
(-0.714531,0)
(0.738225,0)
(-0.441913,0)
(0.662196,0)
(0.977581,0)
(0.792988,0)
(0.2999,0)
(0.935378,0)
(0.176188,0)
(0.870821,0)
(-0.175542,0)
(0.604272,0)
(0.0748341,0)
(0.703639,0)
(0.320117,0)
(-0.890879,0)
(0.584924,0)
(0.274037,0)
(0.315066,0)
(0.06294,0)
(0.0610624,0)
(0.401547,0)
(-0.682673,0)
(-0.902981,0)
(-0.748236,0)
(-0.421129,0)
(0.57861,0)
(-0.367399,0)
(0.865534,0)
(-0.977491,0)
(-0.0699278,0)
(-0.40328,0)
(-0.364836,0)
(-0.758018,0)
(-0.568734,0)
(0.819842,0)
(-0.61069,0)
(-0.589189,0)
(-0.329689,0)
(0.0713979,0)
(-0.829093,0)
(0.075944,0)
(0.712634,0)
(0.670885,0)
(0.654247,0)
(0.187143,0)
(0.922504,0)
(-0.157431,0)
(-0.356388,0)
(0.430464,0)
(-0.799903,0)
(0.100145,0)
(0.282752,0)
(0.205079,0)
(0.815018,0)
(0.99522,0)
(-0.999275,0)
(-0.372743,0)
(-0.188838,0)
(0.496253,0)
(-0.963574,0)
(0.612437,0)
(-0.751865,0)
(-0.054836,0)
(-0.0103148,0)
(-0.829417,0)
(0.785933,0)
(-0.749912,0)
(0.541532,0)
(0.265736,0)
(0.668836,0)
(0.697271,0)
(-0.568525,0)
(0.594704,0)
(0.471174,0)
(-0.37576,0)
(0.721625,0)
(-0.552225,0)
(-0.610067,0)
(0.407229,0)
(-0.414107,0)
(-0.862794,0)
(0.686368,0)
(-0.32107,0)
(0.344408,0)
(-0.255333,0)
(-0.473539,0)
(0.894405,0)
(0.298398,0)
(0.435195,0)
(-0.391517,0)
(0.129521,0)
(0.524097,0)
(-0.0629113,0)
(0.498627,0)
(0.0700511,0)
(-0.651185,0)
(0.715415,0)
(-0.838039,0)
(0.993568,0)
(0.202909,0)
(0.315604,0)
(0.219318,0)
(0.0569115,0)
(-0.252692,0)
(-0.544069,0)
(0.266521,0)
(-0.316568,0)
(-0.906571,0)
(-0.960192,0)
(0.164277,0)
(0.997997,0)
(-0.846384,0)
(-0.575843,0)
(-0.607208,0)
(0.389316,0)
(-0.312107,0)
(0.451674,0)
(0.574821,0)
(0.0226716,0)
(0.646413,0)
(0.137139,0)
(0.323648,0)
(-0.830614,0)
(0.231656,0)
(0.00316492,0)
(-0.345937,0)
(0.0984628,0)
(0.464235,0)
(0.0653034,0)
(0.117142,0)
(-0.900696,0)
(-0.0183025,0)
(-0.0267488,0)
(0.0562484,0)
(-0.28797,0)
(-0.131169,0)
(-0.00577459,0)
(-0.832657,0)
(-0.973869,0)
(0.987819,0)
(-0.655607,0)
(-0.92013,0)
(-0.69427,0)
(-0.803015,0)
(-0.0327735,0)
(0.435512,0)
(-0.419718,0)
(-0.0106785,0)
(-0.420072,0)
(-0.894427,0)
(0.512589,0)
(0.979197,0)
(0.139729,0)
(0.911948,0)
(0.33879,0)
(-0.878414,0)
(0.799371,0)
(-0.0957592,0)
(0.704141,0)
(-0.48965,0)
(0.949894,0)
(-0.842792,0)
(0.221668,0)
(0.809828,0)
(0.248428,0)
(0.637321,0)
(-0.787583,0)
(0.832607,0)
(0.182305,0)
(0.559245,0)
(-0.951437,0)
(-0.0517436,0)
(-0.684383,0)
(-0.677319,0)
(-0.259089,0)
(0.198872,0)
(0.198029,0)
(-0.614916,0)
(0.364124,0)
(-0.908055,0)
(0.879416,0)
(-0.13401,0)
(0.0210883,0)
(0.741235,0)
(0.341827,0)
(-0.558949,0)
(0.0112105,0)
(0.399656,0)
(0.605135,0)
(0.304712,0)
(0.89626,0)
(0.975849,0)
(-0.607331,0)
(-0.0888135,0)
(0.458596,0)
(0.493361,0)
(-0.52663,0)
(0.0674419,0)
(0.0652517,0)
(-0.776974,0)
(0.939013,0)
(0.259229,0)
(-0.861707,0)
(0.49856,0)
(-0.908135,0)
(-0.460296,0)
(-0.576397,0)
(-0.976983,0)
(-0.0641754,0)
(-0.162456,0)
(-0.58451,0)
(-0.594456,0)
(-0.86944,0)
(0.214951,0)
(-0.523688,0)
(0.647063,0)
(0.146277,0)
(-0.560856,0)
(-0.141954,0)
(-0.961574,0)
(-0.0475099,0)
(-0.974454,0)
(-0.592602,0)
(-0.706109,0)
(-0.617728,0)
(0.16918,0)
(0.799092,0)
(0.0379099,0)
(0.25443,0)
(0.135093,0)
(-0.60914,0)
(-0.598386,0)
(-0.784665,0)
(-0.0358239,0)
(-0.325742,0)
(0.785034,0)
(-0.209698,0)
(-0.827382,0)
(-0.89206,0)
(0.658796,0)
(-0.333712,0)
(-0.625292,0)
(0.623746,0)
(0.238917,0)
(0.309969,0)
(-0.8878,0)
(-0.886872,0)
(-0.484648,0)
(0.107083,0)
(-0.184352,0)
(-0.778274,0)
(0.840507,0)
(-0.395097,0)
(-0.417755,0)
(-0.0509134,0)
(-0.127702,0)
(-0.192383,0)
(0.860559,0)
(0.944221,0)
(-0.40517,0)
(-0.990342,0)
(-0.0381545,0)
(-0.967437,0)
(-0.936549,0)
(-0.839982,0)
(0.434125,0)
(0.0232385,0)
(-0.764036,0)
(-0.811157,0)
(-0.790955,0)
(0.32309,0)
(-0.213847,0)
(-0.811376,0)
(0.477601,0)
(-0.931763,0)
(-0.0773997,0)
(0.442459,0)
(0.4548,0)
(0.177352,0)
(-0.0462238,0)
(-0.4271,0)
(-0.517159,0)
(0.595953,0)
(0.206652,0)
(-0.195604,0)
(-0.522404,0)
(-0.544207,0)
(0.490248,0)
(0.950437,0)
(-0.944746,0)
(-0.198381,0)
(-0.922985,0)
(-0.497347,0)
(-0.289371,0)
(0.115419,0)
(-0.840961,0)
(0.136507,0)
(-0.878185,0)
(0.996553,0)
(-0.6272,0)
(0.696615,0)
(0.273049,0)
(-0.762256,0)
(-0.131736,0)
